,year,total-prec(mm),stnid,total-snow(mm),total-rain(mm),Prov,station's name,lat (deg),long (deg),elev (m),stns joined,mean-temp(celsius)
11280,2004,230.0,7031360,139.5,90.5,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9.9
11281,2005,175.6,7031360,127.5,48.0,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-10.1
11282,2006,261.5,7031360,161.9,99.6,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-6.8
11283,2007,167.3,7031360,97.9,69.5,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-7.5
11284,2008,415.3,7031360,321.7,93.6,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-8.2
11285,2009,291.1,7031360,216.2,74.8,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-10.6
11286,2010,279.5,7031360,149.3,130.2,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-6.0
11287,2011,221.8,7031360,163.0,58.8,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-8.8
11288,2012,202.1,7031360,162.0,40.0,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9999.9
11289,2013,-9999.9,7031360,-9999.9,-9999.9,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9999.9
11290,2014,214.2,7031360,151.0,63.2,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9999.9
11291,2015,-9999.9,7031360,-9999.9,-9999.9,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9999.9
11292,2016,-9999.9,7031360,-9999.9,-9999.9,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-9999.9
11293,2017,-9999.9,7031360,-9999.9,70.3,QC,CHELSEA,45.51666666666666,-75.78333333333333,113,No,-5.8
11294,1920,-9999.9,7035160,-10.0,-10.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11295,1921,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11296,1922,177.5,7035160,142.2,35.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.1
11297,1923,194.9,7035160,181.5,13.4,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11298,1924,296.4,7035160,215.0,81.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-13.2
11299,1925,253.3,7035160,186.8,66.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.3
11300,1926,262.9,7035160,239.1,23.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.7
11301,1927,358.0,7035160,343.8,14.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.1
11302,1928,322.8,7035160,297.2,25.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.0
11303,1929,346.5,7035160,272.4,74.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.8
11304,1930,182.2,7035160,167.2,15.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.4
11305,1931,98.6,7035160,98.6,0.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.0
11306,1932,156.3,7035160,106.5,49.8,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-5.9
11307,1933,208.9,7035160,153.8,55.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-6.4
11308,1934,254.4,7035160,240.7,13.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-15.6
11309,1935,211.8,7035160,211.3,0.4,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-15.6
11310,1936,235.1,7035160,232.2,2.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-15.2
11311,1937,269.4,7035160,212.8,56.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-3.4
11312,1938,285.5,7035160,274.2,11.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.4
11313,1939,328.3,7035160,252.7,75.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.5
11314,1940,228.6,7035160,203.1,25.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.4
11315,1941,175.6,7035160,133.0,42.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.6
11316,1942,148.4,7035160,132.6,15.8,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.4
11317,1943,240.5,7035160,240.0,0.4,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-13.6
11318,1944,200.4,7035160,200.1,0.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.6
11319,1945,223.8,7035160,221.1,2.8,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.7
11320,1946,174.7,7035160,165.6,9.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-13.1
11321,1947,-9999.9,7035160,254.5,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.7
11322,1948,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-13.9
11323,1949,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.7
11324,1950,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.1
11325,1951,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.2
11326,1952,210.9,7035160,173.2,37.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.4
11327,1953,240.3,7035160,147.1,93.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.3
11328,1954,287.3,7035160,253.7,33.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.8
11329,1955,222.7,7035160,222.7,0.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.1
11330,1956,203.3,7035160,184.0,19.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.8
11331,1957,229.5,7035160,186.5,43.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.3
11332,1958,326.9,7035160,261.6,65.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.2
11333,1959,250.0,7035160,247.2,2.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-14.2
11334,1960,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11335,1961,231.7,7035160,220.4,11.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.6
11336,1962,371.8,7035160,290.6,81.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.2
11337,1963,245.4,7035160,216.4,29.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.7
11338,1964,201.0,7035160,152.5,48.5,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.1
11339,1965,364.6,7035160,238.7,125.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11340,1966,143.4,7035160,123.0,20.4,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11341,1967,321.9,7035160,212.0,110.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.1
11342,1968,216.6,7035160,113.7,102.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.2
11343,1969,176.9,7035160,145.9,31.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.6
11344,1970,220.3,7035160,178.7,41.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.9
11345,1971,272.6,7035160,250.3,22.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.4
11346,1972,296.3,7035160,222.6,73.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.1
11347,1973,274.0,7035160,176.4,97.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.8
11348,1974,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11349,1975,204.0,7035160,136.3,67.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.5
11350,1976,355.7,7035160,277.6,78.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.7
11351,1977,269.4,7035160,234.3,35.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.9
11352,1978,188.1,7035160,155.2,32.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.5
11353,1979,147.6,7035160,131.5,16.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.5
11354,1980,128.6,7035160,91.0,37.6,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.6
11355,1981,211.7,7035160,114.1,97.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.8
11356,1982,160.1,7035160,148.7,11.4,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.0
11357,1983,259.0,7035160,82.1,176.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.5
11358,1984,227.8,7035160,184.4,43.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.8
11359,1985,204.7,7035160,173.5,31.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.4
11360,1986,182.2,7035160,132.3,49.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.5
11361,1987,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11362,1988,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9.6
11363,1989,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11364,1990,233.8,7035160,191.9,41.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.4
11365,1991,257.8,7035160,218.8,39.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.0
11366,1992,275.8,7035160,245.9,30.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.5
11367,1993,293.6,7035160,256.8,36.8,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.3
11368,1994,212.0,7035160,198.9,13.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-14.9
11369,1995,273.8,7035160,189.0,84.8,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9.3
11370,1996,294.1,7035160,215.9,78.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.5
11371,1997,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11372,1998,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11373,1999,251.3,7035160,170.1,81.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.6
11374,2000,233.3,7035160,144.2,89.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9.4
11375,2001,239.7,7035160,204.3,35.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.8
11376,2002,-9999.9,7035160,148.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11377,2003,120.5,7035160,113.7,6.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11378,2004,194.1,7035160,154.4,39.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.2
11379,2005,156.4,7035160,134.7,21.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-11.5
11380,2006,219.8,7035160,206.8,13.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-8.7
11381,2007,142.7,7035160,114.0,28.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9.4
11382,2008,259.9,7035160,182.2,77.7,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9.3
11383,2009,240.9,7035160,180.0,60.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-12.2
11384,2010,174.0,7035160,129.7,44.3,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-7.8
11385,2011,218.6,7035160,181.3,37.2,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-10.3
11386,2012,230.9,7035160,199.9,31.0,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-7.9
11387,2013,-9999.9,7035160,-9999.9,-9999.9,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11388,2014,97.7,7035160,97.5,0.1,QC,MONT LAURIER,46.56666666666667,-75.55,244,Yes,-9999.9
11389,1914,-9999.9,7035520,-10.0,-10.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11390,1915,220.4,7035520,98.0,122.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.1
11391,1916,400.3,7035520,399.2,1.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.5
11392,1917,189.6,7035520,174.1,15.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-16.4
11393,1918,229.9,7035520,229.6,0.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-18.4
11394,1919,198.1,7035520,179.1,19.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.3
11395,1920,226.8,7035520,221.6,5.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-17.8
11396,1921,200.9,7035520,177.7,23.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.5
11397,1922,147.0,7035520,112.2,34.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11398,1923,154.2,7035520,154.2,0.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11399,1924,253.5,7035520,188.0,65.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.7
11400,1925,265.4,7035520,167.8,97.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-15.5
11401,1926,109.9,7035520,109.9,0.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.4
11402,1927,224.8,7035520,224.7,0.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.4
11403,1928,415.6,7035520,415.0,0.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.8
11404,1929,180.4,7035520,180.0,0.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.8
11405,1930,174.1,7035520,173.7,0.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.8
11406,1931,130.5,7035520,130.5,0.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11407,1932,233.1,7035520,170.7,62.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.7
11408,1933,95.6,7035520,88.4,7.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11409,1934,260.9,7035520,237.2,23.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-18.3
11410,1935,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.6
11411,1936,230.8,7035520,211.9,18.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11412,1937,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11413,1938,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11414,1939,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.5
11415,1940,120.3,7035520,90.3,30.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.4
11416,1941,161.6,7035520,115.2,46.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.7
11417,1942,189.0,7035520,150.2,38.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.6
11418,1943,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.5
11419,1944,168.1,7035520,166.3,1.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.8
11420,1945,161.9,7035520,159.6,2.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.8
11421,1946,125.2,7035520,116.8,8.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.9
11422,1947,300.7,7035520,213.6,87.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.7
11423,1948,181.2,7035520,178.9,2.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11424,1949,250.8,7035520,195.1,55.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.1
11425,1950,296.7,7035520,189.6,107.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.0
11426,1951,254.7,7035520,237.6,17.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11427,1952,263.2,7035520,210.8,52.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.6
11428,1953,334.9,7035520,197.4,137.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.8
11429,1954,300.9,7035520,225.3,75.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.7
11430,1955,275.0,7035520,275.0,0.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.5
11431,1956,200.4,7035520,158.3,42.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.3
11432,1957,191.2,7035520,159.7,31.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.8
11433,1958,359.2,7035520,264.0,95.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.2
11434,1959,209.7,7035520,200.0,9.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-16.5
11435,1960,332.5,7035520,312.8,19.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.2
11436,1961,164.2,7035520,156.0,8.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.1
11437,1962,314.2,7035520,266.4,47.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.7
11438,1963,249.2,7035520,226.6,22.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.4
11439,1964,194.3,7035520,146.2,48.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.8
11440,1965,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.0
11441,1966,210.1,7035520,182.7,27.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.4
11442,1967,356.9,7035520,285.2,71.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.4
11443,1968,223.1,7035520,140.2,82.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.9
11444,1969,189.6,7035520,157.8,31.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.0
11445,1970,241.3,7035520,219.7,21.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11446,1971,321.4,7035520,311.9,9.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.9
11447,1972,305.0,7035520,263.8,41.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.5
11448,1973,302.8,7035520,209.9,93.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.0
11449,1974,300.5,7035520,227.2,73.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.0
11450,1975,297.7,7035520,241.7,56.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.9
11451,1976,337.0,7035520,288.2,48.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.3
11452,1977,314.7,7035520,293.4,21.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.1
11453,1978,207.7,7035520,176.6,31.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.5
11454,1979,225.7,7035520,210.4,15.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.9
11455,1980,164.4,7035520,110.5,54.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.9
11456,1981,269.1,7035520,173.0,96.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.0
11457,1982,180.9,7035520,169.2,11.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.2
11458,1983,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11459,1984,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11460,1985,226.3,7035520,190.0,36.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.1
11461,1986,218.3,7035520,165.8,52.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.2
11462,1987,168.4,7035520,151.7,16.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.7
11463,1988,255.5,7035520,228.2,27.4,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.4
11464,1989,205.8,7035520,193.6,12.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.9
11465,1990,237.0,7035520,198.9,38.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.5
11466,1991,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11467,1992,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11468,1993,186.7,7035520,164.9,21.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11469,1994,231.0,7035520,218.6,12.5,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-16.5
11470,1995,250.0,7035520,170.3,79.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.9
11471,1996,312.3,7035520,210.3,102.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-13.4
11472,1997,436.9,7035520,333.7,103.2,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.9
11473,1998,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11474,1999,300.9,7035520,218.9,82.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.5
11475,2000,272.9,7035520,186.0,86.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-10.3
11476,2001,288.6,7035520,240.7,47.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.7
11477,2002,214.4,7035520,166.3,48.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-6.3
11478,2003,87.9,7035520,83.5,4.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-14.3
11479,2004,214.7,7035520,181.9,32.8,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-11.5
11480,2005,276.7,7035520,202.6,74.1,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.1
11481,2006,292.6,7035520,235.2,57.3,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-8.9
11482,2007,208.3,7035520,159.5,48.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.9
11483,2008,417.3,7035520,308.7,108.6,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9.7
11484,2009,332.6,7035520,273.9,58.7,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-12.6
11485,2010,219.1,7035520,165.1,54.0,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-8.3
11486,2011,244.0,7035520,185.1,58.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11487,2012,275.0,7035520,219.0,55.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11488,2013,-9999.9,7035520,-9999.9,-9999.9,QC,NOMININGUE,46.4,-75.08333333333333,274,No,-9999.9
11489,1958,329.9,7036063,208.9,121.1,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9999.9
11490,1959,299.1,7036063,269.8,29.3,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-11.4
11491,1960,454.1,7036063,379.0,75.0,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-6.9
11492,1961,201.6,7036063,176.1,25.5,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.0
11493,1962,-9999.9,7036063,-9999.9,-9999.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.9
11494,1963,-9999.9,7036063,-9999.9,-9999.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-11.6
11495,1964,159.9,7036063,141.3,18.6,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.0
11496,1965,385.0,7036063,264.6,120.5,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.0
11497,1966,267.0,7036063,138.3,128.7,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-7.7
11498,1967,367.3,7036063,290.2,77.0,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.1
11499,1968,241.6,7036063,183.2,58.4,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.1
11500,1969,211.7,7036063,175.5,36.2,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-7.8
11501,1970,283.1,7036063,214.6,68.6,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.8
11502,1971,355.2,7036063,355.1,0.1,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.7
11503,1972,389.0,7036063,332.8,56.2,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.2
11504,1973,257.1,7036063,216.1,41.0,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-8.8
11505,1974,326.6,7036063,230.8,95.8,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.1
11506,1975,269.8,7036063,236.1,33.6,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-7.3
11507,1976,384.4,7036063,306.4,78.0,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9999.9
11508,1977,274.1,7036063,272.1,2.0,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-11.8
11509,1978,-9999.9,7036063,-9999.9,-9999.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.5
11510,1979,343.6,7036063,283.3,60.2,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.4
11511,1980,262.8,7036063,117.6,145.2,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-8.0
11512,1981,315.6,7036063,193.7,121.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.7
11513,1982,123.5,7036063,81.8,41.7,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.1
11514,1983,-9999.9,7036063,-9999.9,-9999.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-5.8
11515,1984,284.4,7036063,237.7,46.8,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-8.6
11516,1985,235.0,7036063,186.7,48.3,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.2
11517,1986,202.7,7036063,121.5,81.1,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-10.1
11518,1987,221.6,7036063,177.6,43.9,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-8.6
11519,1988,321.9,7036063,235.7,86.2,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-7.7
11520,1989,215.4,7036063,168.4,47.1,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9.9
11521,1990,305.2,7036063,175.4,129.7,QC,POINTE AU CHENE,45.65,-74.8,51,Yes,-9999.9
